Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
120110,64912.52418706576,64499.45273474229,62863.93602923465,62612.54563435713,63001.415661376
121800,11063.123630898488,11552.518981958716,10751.679528804729,10785.59129279668,10938.814231222328
122450,8590.232084548397,8465.794458326203,8323.510698743241,8329.722020870218,8294.679794490368
122630,18452.628775371384,18587.13087124362,17991.07031334859,18066.45253968665,17975.302727704377
122870,55670.10154763748,54367.374133924255,54075.494461131944,54898.066359577315,54630.95774624375
128940,298477.89225153485,309215.87792416813,307798.0265010038,312795.68631161394,313563.33869026264
131290,81281.27837118205,81452.73165386752,80520.46541030538,81832.38895649373,86163.50105452177
131370,5152.400291894964,5151.912822960274,5023.696618412606,5415.404139681879,5370.852237954953
131970,43435.67415568096,43266.697830638535,41607.86528565653,40796.79695482567,40055.5121325834
137400,50817.81184143803,52910.8675117047,54615.476473600065,56862.15532782951,57924.98703698196
138040,30696.405951061446,31863.668511041527,31362.897631946955,32403.813091283635,31984.01886677693
138930,7590.291779966939,7594.748125112781,7688.066036086627,7783.2557869285165,7756.7919943246925
139130,8557.136031737044,8537.636695321893,8544.291526323294,8601.172712854419,8656.196251542891
139480,118975.61407594322,118660.49536470657,117493.22748572871,116410.6131902506,115421.61035707309
140410,19533.166240162536,19237.68259051327,18747.600103585355,19629.568913052775,19136.84784495458
140860,107332.58329204173,104690.96835255765,101374.19489504016,103633.0250588051,108240.35168163298
141080,39120.28525156643,41134.22015175848,40890.396909078576,41356.814165322045,41462.44828153293
143240,43326.93178347192,42730.685391818784,42009.55372720936,42629.53007546016,43849.69098520914
144510,60954.37695574648,62964.727021149185,61431.626370078615,62427.018406558025,62733.7203011156
145020,121549.35155882043,123210.31005839487,122679.2469961755,122086.52911026527,122983.30456365502
151860,17014.50876412951,16239.595629273133,15909.560528822361,15673.611758497746,15760.56434604457
151910,4900.7060630496135,4950.081496860041,4789.942290141255,4843.507865291299,4876.3956783169
153130,103421.93958764343,103426.99582305651,103412.69826157093,103429.75595520156,103449.33490672514
161390,35404.162257209195,34788.46258309307,34536.18459185495,34284.58429930092,34171.064530885036
161890,39317.92966711208,40961.19762098012,41074.15429173892,41274.55682161671,40969.40179813726
166090,61324.52855849589,61491.61413828005,61321.36824888334,62571.32155668168,61598.636409900246
175330,8699.05249514111,8739.15814416514,8760.697007738987,8857.447024639976,8859.888962069872
178320,18071.624870086966,18037.46251391756,17368.592778684066,17309.68694260984,17366.97135095745
178920,46906.52468508535,48243.10417831506,48271.04039275923,48553.85713577886,47387.49048340171
180640,55397.55653786258,54928.37887409925,54407.45913562533,54958.12701762501,55401.48488797108
181710,30314.961868501137,31040.14948672181,31092.60698153394,31163.880544948748,31661.661644734668
183300,60939.75258553932,60268.33701774304,58161.792366698515,58996.024870983776,58701.51155127992
183490,22696.48866966767,23065.450196237576,22486.999681142242,21212.244880338872,21164.890586129313
185490,8193.877332973674,9452.97560319523,10014.893728373298,9008.235229217524,9318.219742085568
185750,90544.65985131013,92049.98510941738,90945.76463708976,92627.08599455199,91707.85953571151
192820,68011.85179053305,67093.95385829372,66753.41965696627,66688.07012799839,66729.89427247913
194480,49170.16135212063,49547.6732165185,48191.243646317154,50009.81479212784,50554.14765433946
196170,54063.70294788222,55011.91736089237,53980.56106277243,54337.412071755054,54012.44162946544
200130,28779.2097971585,29325.73858676898,28995.94699148838,28957.9554871331,29171.219028928357
204270,5845.567194807942,5873.118668034687,5777.229163033831,5741.890593989865,5722.785483662602
204320,52714.916357804854,52972.31113106768,52644.36186251673,52379.715386768796,51834.997794492854
205470,15502.965431663086,14882.77395760445,14624.897887211895,14417.825326763725,14397.276832049103
206640,13936.14608224712,14137.108490268378,13933.032227893611,14059.55993107348,13996.666930181429
206650,17608.54360891695,17684.19294321726,16752.133846072426,17114.297663153287,16985.583763096907
207940,804524.7578920017,814832.0742791614,807416.3744758852,827801.6516298614,835268.1061444278
213420,43392.80873185634,43519.329809146286,41907.71567499453,41539.59428705293,40874.47572415148
214150,17310.178168969822,17541.03286392457,17019.13902057746,17078.89341655842,17380.877165125334
214320,51062.04000203308,50557.3643875807,49917.09934372165,49756.74556379802,50700.40445980178
214370,101214.4171396201,102238.48633168194,101477.48422423504,102713.87980004435,106794.65708815065
214450,80949.76536803128,80725.98439779501,79356.77461908592,83485.38553728275,82483.68993520954
214980,103869.85018091397,103867.99005558585,103865.24022376128,103877.3552871478,103872.00013602688
215000,168950.21931232588,167999.77811852374,168673.04009032663,170853.02663045417,168792.3916647999
215200,88039.16581154743,87651.48183982282,87413.54619985964,86793.17418879141,87640.31103840243
216080,17137.5729046553,17169.077466545823,16943.760433777436,16725.716240331345,16923.865219139618
217270,14652.717576582842,14820.04465980994,14446.292396544697,14550.6275959355,14615.936084597051
218410,29377.408664539882,29552.040979757738,28809.3606990236,28704.884531567117,28476.406715142955
220630,5792.156002503274,5231.849293949785,9847.61750328571,20286.92451442763,28305.12774364726
222080,13849.49579106621,14081.644281171775,14424.050641438758,14349.024502023429,14571.133383263688
222800,50446.048545723716,51210.32629044917,49269.000431849345,49853.26801975842,51326.319345288575
226950,21345.34529125616,23207.176349297937,24390.945354745883,24358.463603770913,23563.106998318846
230360,16436.774249056798,16445.342729777858,16043.020525981814,15978.669418863756,15773.711560333548
232140,5324.775052987483,5258.2038477709375,5180.781822139982,5153.375822586817,5103.981733685557
235980,29025.33317878215,30109.79395123819,27308.481046832072,27986.066020316524,28366.71425709039
237690,93936.8218959218,97459.06191294771,96464.13438228455,99896.378246775,100505.17243836084
240810,40761.247338441986,40975.01266610863,39628.500253614606,38883.7388268932,38463.51148797557
241560,38243.90642612719,37878.675924366566,37449.6219770862,37364.95690410546,36683.35122142535
243070,38576.95593319043,38773.26305017107,37974.63954371498,38504.399978344656,38231.565313359766
247540,487832.40524960967,491147.80065874866,476997.5822384218,472065.7264597962,465117.2730877758
251270,80228.76438009925,79975.34253316752,78452.2355900702,79848.88859598183,79582.91884691062
252670,2613.970273736084,2621.4508085315388,2695.0838423585083,2682.162187743094,2697.9087044249977
